file,uuid,uuidStatus,imageCount
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3467_TAPE1OF2_SEG2OF2.xml,31219d43-1d8b-5bc8-996e-c6dacbb28a47,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040826_3CHIP_DIVE_JSL2-3467_TAPE2OF2_SEG1OF1.xml,814e04d4-4bbd-5f36-88c9-edb90252fd47,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040829_3CHIP_DIVE_JSL2-3468_TAPE1OF3_SEG1OF1.xml,391e0214-87f5-5848-8b73-e01da95dc26f,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040829_3CHIP_DIVE_JSL2-3468_TAPE2OF3_SEG1OF1.xml,6f166827-3640-5873-bcfe-8b384b5be07c,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040829_3CHIP_DIVE_JSL2-3468_TAPE3OF3_SEG1OF1.xml,116d0fc2-5cf3-5010-ad8d-c0c005611876,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040829_3CHIP_DIVE_JSL2-3469_TAPE1OF2_SEG1OF1.xml,f23e57b4-08be-5e8c-96db-174a7ef78012,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040829_3CHIP_DIVE_JSL2-3469_TAPE2OF2_SEG1OF1.xml,af66b9ed-08d0-54c2-8a32-6df78d9ffdc5,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3470_TAPE1OF2_SEG1OF2.xml,4548b737-4a64-5f08-9b84-fb8411598b34,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3470_TAPE1OF2_SEG2OF2.xml,a2c27281-cfa8-5654-9e2d-45dcafa1cfcc,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3470_TAPE2OF2_SEG1OF1.xml,7a578113-404a-563b-b6a5-4e6dc5e85217,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3471_TAPE1OF2_SEG1OF2.xml,8d5b26ad-4890-560a-ad02-73b723d1e249,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3471_TAPE1OF2_SEG2OF2.xml,6e2e526b-c75b-5415-9c24-b19747db59db,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3471_TAPE2OF2_SEG1OF2.xml,f2a20fcd-b123-57ec-9688-99c440daf84c,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040830_3CHIP_DIVE_JSL2-3471_TAPE2OF2_SEG2OF2.xml,4bb77871-d626-54c9-ac45-4c6d7dc0bd00,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040831_3CHIP_DIVE_JSL2-3473_TAPE1OF3_SEG1OF1.xml,bbb905de-e7cc-537b-bb71-2770ab09db31,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040831_3CHIP_DIVE_JSL2-3473_TAPE2OF3_SEG1OF1.xml,48368eb3-9dfd-5bff-9d18-1a5d101f1e74,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ETTA2004_VID_20040831_3CHIP_DIVE_JSL2-3473_TAPE3OF3_SEG1OF1.xml,46bc0a51-4272-5fd8-95ab-c5b97597b451,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070818_3CHIP_DIVE_JSL2-3602_TAPE1OF3_SEG1OF1.xml,c415314c-7cf2-5b92-8f70-85b2d7d90534,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070818_3CHIP_DIVE_JSL2-3602_TAPE2OF3_SEG1OF1.xml,2d4521a4-ab89-5b49-9246-bac4c89b5531,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070818_3CHIP_DIVE_JSL2-3602_TAPE3OF3_SEG1OF1.xml,999548a4-0425-528c-81ea-613981baa8ff,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070819_3CHIP_DIVE_JSL2-3603_TAPE1OF2_SEG1OF1.xml,139070b6-15c6-5fb8-95f0-adf157d94051,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070819_3CHIP_DIVE_JSL2-3603_TAPE2OF2_SEG1OF1.xml,f1b05f80-3d45-554d-a9a1-90519b874673,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070819_3CHIP_DIVE_JSL2-3604_TAPE1OF1_SEG1OF1.xml,ca105a99-bf44-54d6-bd8b-1a57fcf3f474,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070820_3CHIP_DIVE_JSL2-3605_TAPE1OF3_SEG1OF1.xml,46e3f055-e9fa-5b44-9361-2fd978361671,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070820_3CHIP_DIVE_JSL2-3605_TAPE2OF3_SEG1OF1.xml,4054a814-e020-5fdf-ac0d-07809cebf0b1,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070820_3CHIP_DIVE_JSL2-3605_TAPE3OF3_SEG1OF1.xml,8d5d2d42-45e9-5c12-bf49-156f8bb4e95c,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070820_3CHIP_DIVE_JSL2-3606_TAPE1OF2_SEG1OF1.xml,57ab5c70-52ff-58c7-9bf3-a04452390033,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070820_3CHIP_DIVE_JSL2-3606_TAPE2OF2_SEG1OF1.xml,0f25a3c6-ce0a-5519-a28c-bba857218077,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070821_3CHIP_DIVE_JSL2-3607_TAPE1OF2_SEG1OF1.xml,be9c9a93-ca41-5d84-b134-736bf6c33931,VALID,0
