name,metadata_uuid,component_name,component_uuid
gov.noaa.ncei.oer.cruise:MountainsintheSea2003,6a2b872b-93e2-450f-a5a5-0607b8bca0fb,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
gov.noaa.ncei.oer:FloridaCoastDeepCorals2005,5357b88a-2a90-4ac8-aa3d-965494ea1901,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
gov.noaa.ncei.oer:SubmarineRingofFire2014,6a976441-0bf8-43ec-a808-66c09ec99b6f,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SouthAtlanticBight_2007,a82bf2a0-a9b6-11e1-afa6-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SanAndreasFault2010,420929f0-cfa0-11e2-8b8b-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
Lophelia2010,1d9e5170-58e7-11e1-b86c-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SubmergedNewWorld2012,916df990-e63e-11e1-aff1-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SubmergedNewWorld2011,6f71cae0-e631-11e1-aff1-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SubmergedNewWorld2009,01275aa0-b62f-11e1-afa6-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SubmarineRingofFire2012,5433cc90-ec82-11e1-aff1-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
StellwagenBank2010,e9263bc0-c46a-11e1-9b21-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
PacificReefs2011,93274790-5f21-11e1-b86c-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
PC1106,3fc69250-1ab0-11e1-bddb-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
MaritimeMaya2011,c03d9250-61f4-11e0-80e3-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
Lophelia2012,788e9ba0-c546-11e1-9b21-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
Lophelia2009,06f6bd40-cf5c-11e1-9b23-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
INSPIRE2012,55c74c30-7c3d-11e2-b92a-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
GulfofAlaska2004,fb31d6c0-9aae-11e1-a8b0-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
EX1201,50c10330-4c40-11e1-b86c-0800200c9a66,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
AtlanticCanyons2013,c163c712-38a2-43a8-b86d-0b96904610f1,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
FLoSEE2010,ba2ecc7d-4acb-4c66-a86d-ef3d44606e72,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
GALA2014,601dddac-fa59-4ad0-85cf-a76b6b7daaca,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
HiddenOcean2005,f23167ee-5077-49af-8e7f-9012e80ed3ed,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
LaserLine2006,67ddf952-af0a-41d3-9d12-0f31ce3c7239,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
LifeontheEdge2005,f256be4c-edbd-42f6-b63d-fb8dc1f83361,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
LostFrenchFleet2014,8697d193-58cf-4274-998f-7586ae26c602,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
MidAtlanticCanyons2013,6db892d6-6765-4a65-93f6-13dbb82b4aee,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
SubmarineRingofFire2007,f25f0306-b7c7-40e5-9c69-1465a8484c7e,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
gov.noaa.ncei.oer:HB1204_COLLECTION,0db156c9-0d60-4b14-925d-d6ee64712cc0,NOAA Logo - MD_BrowseGraphic - 401b6d95-a542-4309-bf52-8c9b20caeccd,401b6d95-a542-4309-bf52-8c9b20caeccd
EX1905L2,aa184c44-028e-41c2-9057-356a1e01900a,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer:EX2301_COLLECTION,4c23aa2f-6cf1-4eb2-abb0-78617b485607,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer:EX1803,7a773ecb-e870-49cd-9872-cb5168b58079,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer:EX1811,b4c3c694-c3f0-4f00-b2c6-edecade46182,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2104_Sound_Velocity_Profile_COLLECTION,24af7256-b49c-4bf2-8bdc-0c5189f65513,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2104_Products_COLLECTION,ce53afa5-1bac-409b-b9a3-a373576463d3,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2104_Imagery_COLLECTION,656c7ed8-e6e7-46bb-9a17-bdc15b750fc0,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2103_Products_COLLECTION,a1a61b73-3a43-40a3-9332-1461d03c0486,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2103_Imagery_COLLECTION,3168e879-16e7-47f8-9b31-a3b808d0eb8b,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2107_Sound_Velocity_Profile,f5742466-0787-431d-97b5-900d61d13f68,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2107_Imagery,575aeeed-300a-4827-b07d-b18006a65134,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2107_Products,2e7456b6-1b15-48dc-b9be-c4b22fc36e20,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2201_Imagery_COLLECTION,b657b931-faa1-484a-8556-a69fdaa2273d,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2201_Sound_Velocity_Profile_COLLECTION,7e2f0601-5667-4358-a344-cc4881e3ed37,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2201_Products_COLLECTION,dfca1a4b-a75e-4342-b6d2-8b89ca0ea3a4,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2205_Sound_Velocity_Profile_COLLECTION,b73f135b-8c6b-40de-8e0c-6e0b8b8fb262,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2205_Products_COLLECTION,8cf94651-48fa-4c19-8745-dfa354cec82a,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2205_Imagery_COLLECTION,25a0d897-1bfa-4799-9cae-a97953a53c9d,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1402L3_COLLECTION,20c754f9-3e9a-41be-af1a-869d133f76ac,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1404L2,17c14ad9-a7ed-47e8-9dbd-000eb283b40d,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1404L3,706e8c5c-4fff-4475-8236-a3ceeb572993,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1502L3,9369d40f-7be0-4039-90de-99dd9128bbab,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1504L2,b1f1f937-73f3-41f7-8435-e7afb6dfbdff,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1504L3,997e9022-bbc7-480a-b4d4-1071d466fbea,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1504L4,51ea6db3-dbdc-4829-b0a7-a3130d4944c5,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1602,09664986-5fbb-45a3-aad6-590184038b7a,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1603,bdbd79aa-b1d5-47f7-a6ff-e41e87d1171e,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1605L1,f1fc7a8c-5416-4261-9224-84225ddf5824,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1605L3,60fb7754-05fc-4572-9ad9-2ea0037b2cb8,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1606,bbc11017-9a9e-4731-8e4e-86975df2ef8e,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1608,940cfebb-686b-41c1-957c-0ea66fa3d00e,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1702,2a6308d5-f8a9-4a1a-aeb4-28f380a19a8f,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1703,532c4caa-d569-4554-b431-05919a802eab,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1705,405a9a23-714e-484f-9235-6ba35e810e25,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1706,4f84357b-af13-4817-8f31-b5cda39f0fb1,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1708,904418ff-b023-4715-9ecd-a8268c790d08,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1711,316e6ce6-9034-4926-a4e0-c770483c7357,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1806,b167a05d-68dc-46ba-b966-0e17e416b0e8,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1812,d099959b-3497-4b50-b4f3-ebbd55e915be,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1902,cccd7542-e756-40a1-a164-0e24fdab379d,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1903L2,30a693b2-86a4-41cf-b54c-bf59cca6982d,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1904,e023a596-a61d-4a7c-98a4-22d03d1574a9,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
EX1907,b2e3de04-5886-4d14-90ca-9c8936fdbf8e,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2206_Sound_Velocity_Profile_COLLECTION,4d762ca9-c82c-4058-990c-2eeddbdbbe6f,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2206_Imagery_COLLECTION,81b23f31-1c27-4ed0-8eac-00fd4a196396,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2206_Products_COLLECTION,f12ccadd-888b-438c-8605-7be6cf6a2abb,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX1302_COLLECTION,c1ad4c20-d81c-11e2-a28f-0800200c9a66,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX2206_COLLECTION,88fcbaa1-04cf-4e27-84f6-f28cf772cf17,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2205_SCS_COLLECTION,2e308c90-1ef5-4b16-8d9a-05ea686fdb16,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2201_SCS_COLLECTION,3d0404ee-d2b5-455f-9020-26c752178b8f,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX2201_COLLECTION,2416018d-da62-48b4-8bb7-7fda0d58f319,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2107_SCS,9f5a2033-ac12-4159-915b-4274b2d5ea5f,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX2107_COLLECTION,79331941-1d60-457c-92fd-feb8d08aec4a,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2104_SCS,d22cae10-05d1-11ec-a3ea-0800200c9a66,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX2104_COLLECTION,078eb0a0-04e0-11ec-a3ea-0800200c9a66,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2103_SCS,8c1ebf80-efb0-11eb-85b4-0800200c9a66,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX2103_COLLECTION,35f00a90-e963-11eb-ad76-0800200c9a66,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei:EX2206_SCS_COLLECTION,6359be97-d386-4936-bd5d-6b16b12426be,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
gov.noaa.ncei.oer.cruise:EX2205_COLLECTION,e04b60b7-8db6-452e-b7fd-b7cf32b14981,Deep Discoverer MI_Platform Past -12-31-2022 c4bf0240-e28b-11e2-a28f-0800200c9a66,c4bf0240-e28b-11e2-a28f-0800200c9a66
BattleAtlantic2011,4a87b930-618c-11e1-b86c-0800200c9a66,Joseph Hoyt - principalInvestigator - CI_ResponsibleParty c27b6010-6b86-11e0-ae3e-0800200c9a66,c27b6010-6b86-11e0-ae3e-0800200c9a66
gov.noaa.ncei.oer:EX2306_COLLECTION,b7401834-7510-4150-94f5-b0ccbfba8498,Deep Discoverer MI_Platform 01-01-2023 - Current,ae9b669f-2eec-4c77-af0b-e48b0db69d51
EX1205L1,d50d43a0-bf0a-11e1-afa7-0800200c9a66,Dana Yoerger (chiefScientist) CI_ResponsibleParty b4760670-bf9d-11e1-afa7-0800200c9a66,b4760670-bf9d-11e1-afa7-0800200c9a66
SubmergedNewWorld2012,916df990-e63e-11e1-aff1-0800200c9a66,J.M. Adovasio - principalInvestigator - CI_ResponsibleParty c087b650-622f-11e1-b86c-0800200c9a66,c087b650-622f-11e1-b86c-0800200c9a66
SubmergedNewWorld2011,6f71cae0-e631-11e1-aff1-0800200c9a66,J.M. Adovasio - principalInvestigator - CI_ResponsibleParty c087b650-622f-11e1-b86c-0800200c9a66,c087b650-622f-11e1-b86c-0800200c9a66
SubmergedNewWorld2009,01275aa0-b62f-11e1-afa6-0800200c9a66,J.M. Adovasio - principalInvestigator - CI_ResponsibleParty c087b650-622f-11e1-b86c-0800200c9a66,c087b650-622f-11e1-b86c-0800200c9a66
Lophelia2012,788e9ba0-c546-11e1-9b21-0800200c9a66,Brooks McCall MI_Platform ffee1db0-cc2f-11e1-9b23-0800200c9a66,ffee1db0-cc2f-11e1-9b23-0800200c9a66
ArcticMarineMicrobes2014,6150580f-adca-4684-bcea-3e9f555b8b6c,Eric Collins - principalInvestigator - University of Alaska Fairbanks CI_ResponsibleParty 9af90170-aaff-11e4-bcd8-0800200c9a66,9af90170-aaff-11e4-bcd8-0800200c9a66
Titanic2003,8e7c4f00-7e8f-11e1-b0c4-0800200c9a66,RV Akademik Mstislav Keldysh MI_Platform 4d621d69-57fa-4407-a58a-f81774399703,4d621d69-57fa-4407-a58a-f81774399703
Titanic2003,8e7c4f00-7e8f-11e1-b0c4-0800200c9a66,Global Change Master Directory (GCMD) Science Keywords CI_Citation 227737d0-428b-11df-9879-0800200c9a66,227737d0-428b-11df-9879-0800200c9a66
gov.noaa.ncei.oer:EX2306_COLLECTION,b7401834-7510-4150-94f5-b0ccbfba8498,Global Change Master Directory (GCMD) Science Keywords CI_Citation 227737d0-428b-11df-9879-0800200c9a66,227737d0-428b-11df-9879-0800200c9a66
gov.noaa.ncei.oer:3DArch2015_COLLECTION,77090890-c252-4153-9bcc-447f1dd86480,Global Change Master Directory (GCMD) Science Keywords CI_Citation 227737d0-428b-11df-9879-0800200c9a66,227737d0-428b-11df-9879-0800200c9a66
